VIRGO_ID	Species
V1238925	Gardnerella_vaginalis
V1238927	Gardnerella_vaginalis
V1436052	Gardnerella_swidsinkii
V1238930	not assigned
V1238935	Gardnerella_vaginalis
V1313019	Gardnerella_sp3
V1238953	not assigned
V1238960	not assigned
V1238979	not assigned
V1239011	not assigned
V1239022	Gardnerella_vaginalis
V1239024	not assigned
V1239050	Gardnerella_vaginalis
V1239069	Gardnerella_vaginalis
V1239085	Gardnerella_vaginalis
V1239131	Gardnerella_vaginalis
V1239259	not assigned
V1239440	not assigned
V1239560	not assigned
V1239561	Gardnerella_leopoldii
V1034167	not assigned
V1239563	not assigned
V1239564	Gardnerella_leopoldii
V1239565	Gardnerella_leopoldii
V1239566	not assigned
V1239567	not assigned
V1239568	not assigned
V1239569	Gardnerella_sp7
V1239570	not assigned
V1239571	not assigned
V1239572	not assigned
V1239573	not assigned
V1239574	Gardnerella_leopoldii
V1239575	not assigned
V1239576	not assigned
V1239578	Gardnerella_sp7
V1239579	Gardnerella_leopoldii
V1239582	not assigned
V1239583	Gardnerella_leopoldii
V1239584	Gardnerella_leopoldii
V1315308	not assigned
V1239586	Gardnerella_leopoldii
V1239587	not assigned
V1239588	Gardnerella_leopoldii
V1239589	Gardnerella_leopoldii
V1239590	Gardnerella_leopoldii
V1239592	not assigned
V1239593	not assigned
V1239594	Gardnerella_leopoldii
V1239595	Gardnerella_leopoldii
V1239596	not assigned
V1239597	Gardnerella_leopoldii
V1239598	not assigned
V1239599	Gardnerella_leopoldii
V1239604	not assigned
V1328477	not assigned
V1239609	not assigned
V1239610	Gardnerella_leopoldii
V1239611	not assigned
V1239612	not assigned
V1239613	not assigned
V1483268	not assigned
V1239615	Gardnerella_leopoldii
V1239616	Gardnerella_leopoldii
V1239617	Gardnerella_leopoldii
V1239622	Gardnerella_leopoldii
V1239623	not assigned
V1239624	Gardnerella_sp7
V1239627	not assigned
V1239628	not assigned
V1239629	not assigned
V1239630	Gardnerella_leopoldii
V1239631	Gardnerella_leopoldii
V1239632	not assigned
V1239633	not assigned
V1330094	not assigned
V1239640	not assigned
V1239641	Gardnerella_leopoldii
V1239642	Gardnerella_leopoldii
V1239643	not assigned
V1239644	not assigned
V1239645	not assigned
V1239646	Gardnerella_leopoldii
V1239647	not assigned
V1239648	Gardnerella_leopoldii
V1239650	not assigned
V1356178	Gardnerella_sp7
V1239653	not assigned
V1239654	not assigned
V1239657	Gardnerella_leopoldii
V1239658	not assigned
V1239661	Gardnerella_leopoldii
V1239664	Gardnerella_vaginalis
V1239665	not assigned
V1239670	not assigned
V1356308	not assigned
V1239674	not assigned
V1239675	not assigned
V1239677	not assigned
V1239678	Gardnerella_sp7
V1239680	not assigned
V1239682	not assigned
V1239683	not assigned
V1356364	not assigned
V1239689	not assigned
V1401896	Gardnerella_sp2
V1239691	not assigned
V1239693	Gardnerella_leopoldii
V1239700	Gardnerella_leopoldii
V1239702	Gardnerella_leopoldii
V1402402	Gardnerella_sp8
V1239708	Gardnerella_leopoldii
V1239709	not assigned
V1239713	Gardnerella_leopoldii
V1239714	not assigned
V1239716	Gardnerella_leopoldii
V1239719	Gardnerella_leopoldii
V1239720	not assigned
V1239728	Gardnerella_leopoldii
V1239730	not assigned
V1239732	not assigned
V1239739	Gardnerella_sp7
V1239750	not assigned
V1442302	not assigned
V1239762	not assigned
V1374393	not assigned
V1239765	not assigned
V1239766	not assigned
V1239770	not assigned
V1239772	Gardnerella_sp7
V1239782	Gardnerella_sp7
V1443239	Gardnerella_vaginalis
V1239799	not assigned
V1239801	Gardnerella_leopoldii
V1239807	not assigned
V1239818	Gardnerella_leopoldii
V1239833	not assigned
V1499974	not assigned
V1508805	Gardnerella_sp7
V1239859	Gardnerella_leopoldii
V1239870	not assigned
V1239875	Gardnerella_sp7
V1155389	not assigned
V1239894	Gardnerella_leopoldii
V1574487	not assigned
V1574560	Gardnerella_sp7
V1583568	Gardnerella_sp8
V1240022	Gardnerella_leopoldii
V1240091	Gardnerella_sp7
V1070403	not assigned
V1240169	not assigned
V1069754	Gardnerella_sp11
V1348668	not assigned
V1068841	Gardnerella_sp11
V1098867	Gardnerella_sp13
V1073509	Gardnerella_sp11
V1240389	Gardnerella_sp12
V1240390	not assigned
V1240402	Gardnerella_sp12
V1586210	Gardnerella_vaginalis
V1240413	not assigned
V1310991	Gardnerella_sp13
V1240415	not assigned
V1240416	Gardnerella_sp12
V1687045	Gardnerella_sp10
V1011852	not assigned
V1240434	Gardnerella_sp12
V1240453	Gardnerella_sp14
V1240455	not assigned
V1068456	Gardnerella_sp11
V1240460	not assigned
V1270397	Gardnerella_sp13
V1881373	Gardnerella_vaginalis
V1013190	Gardnerella_sp9
V1240466	Gardnerella_sp14
V1240467	not assigned
V1240468	Gardnerella_sp14
V1240470	not assigned
V1240474	not assigned
V1240476	not assigned
V1240477	not assigned
V1240478	not assigned
V1240479	not assigned
V1240480	not assigned
V1240483	not assigned
V1013297	Gardnerella_sp9
V1070827	Gardnerella_sp11
V1099064	Gardnerella_sp13
V1055019	Gardnerella_sp2
V1170710	Gardnerella_sp11
V1069911	not assigned
V1067874	Gardnerella_sp11
V1069306	Gardnerella_sp11
V1070887	not assigned
V1071189	not assigned
V1240564	not assigned
V1240615	not assigned
V1240617	not assigned
V1071251	not assigned
V1240619	not assigned
V1240643	Gardnerella_sp2
V1099136	Gardnerella_sp13
V1240674	Gardnerella_piotii
V1086157	not assigned
V1240700	not assigned
V1240701	not assigned
V1240702	not assigned
V1240708	not assigned
V1240709	Gardnerella_sp12
V1240740	not assigned
V1240745	Gardnerella_sp14
V1240752	not assigned
V1240753	not assigned
V1042804	Gardnerella_sp8
V1069920	Gardnerella_sp11
V1099093	Gardnerella_sp13
V1173265	not assigned
V1240766	not assigned
V1067873	Gardnerella_sp11
V1240805	not assigned
V1176202	not assigned
V1240807	not assigned
V1240813	not assigned
V1240835	not assigned
V1181104	not assigned
V1240837	not assigned
V1069639	Gardnerella_sp11
V1067872	Gardnerella_sp11
V1183498	Gardnerella_sp7
V1240841	not assigned
V1098907	Gardnerella_sp13
V1240881	Gardnerella_sp12
V1504217	Gardnerella_sp11
V1240915	Gardnerella_sp14
V1240932	Gardnerella_sp12
V1240950	not assigned
V1240951	not assigned
V1098905	Gardnerella_sp13
V1240966	not assigned
V1240967	not assigned
V1240986	Gardnerella_sp14
V1240989	Gardnerella_sp14
V1594338	not assigned
V1241035	not assigned
V1241062	Gardnerella_sp12
V1069640	Gardnerella_sp11
V1241083	not assigned
V1098903	Gardnerella_sp13
V1241110	not assigned
V1071436	Gardnerella_sp11
V1241114	not assigned
V1241115	not assigned
V1241133	Gardnerella_sp12
V1241150	not assigned
V1241153	not assigned
V1268750	Gardnerella_sp8
V1241161	not assigned
V1241162	not assigned
V1294848	not assigned
V1098970	Gardnerella_sp13
V1241208	not assigned
V1241209	Gardnerella_sp12
V1241210	not assigned
V1099087	Gardnerella_sp13
V1195267	not assigned
V1334774	Gardnerella_sp8
V1241251	Gardnerella_sp14
V1241258	not assigned
V1241260	Gardnerella_vaginalis
V1241297	not assigned
V1241318	not assigned
V1347420	not assigned
V1241347	Gardnerella_sp12
V1067212	Gardnerella_sp11
V1241382	not assigned
V1241383	not assigned
V1241396	Gardnerella_sp12
V1241397	not assigned
V1099047	Gardnerella_sp13
V1081578	Gardnerella_sp11
V1098915	Gardnerella_sp13
V1401974	Gardnerella_sp9
V1241459	Gardnerella_vaginalis
V1404219	Gardnerella_sp7
V1071176	not assigned
V1241512	not assigned
V1241550	not assigned
V1404429	not assigned
V1241552	not assigned
V1241554	not assigned
V1241555	Gardnerella_sp14
V1241575	not assigned
V1458592	not assigned
V1241612	not assigned
V1099469	Gardnerella_sp13
V1241614	Gardnerella_sp2
V1501308	not assigned
V1099480	Gardnerella_sp13
V1241657	not assigned
V1241658	Gardnerella_vaginalis
V1241677	not assigned
V1241773	not assigned
V1241779	Gardnerella_sp14
V1241821	not assigned
V1241849	not assigned
V1241850	not assigned
V1170679	Gardnerella_sp11
V1241858	not assigned
V1484027	not assigned
V1499904	Gardnerella_vaginalis
V1067214	Gardnerella_sp11
V1574757	Gardnerella_sp13
V1241925	not assigned
V1241926	not assigned
V1241927	not assigned
V1241928	not assigned
V1241929	not assigned
V1241960	not assigned
V1242005	not assigned
V1242017	not assigned
V1242063	not assigned
V1242064	not assigned
V1242065	not assigned
V1329694	not assigned
V1170984	not assigned
V1574874	not assigned
V1242224	Gardnerella_vaginalis
V1242259	not assigned
V1242282	not assigned
V1585054	not assigned
V1242337	not assigned
V1242361	Gardnerella_sp12
V1603314	Gardnerella_sp8
V1242436	not assigned
V1436232	Gardnerella_swidsinkii
V1620435	not assigned
V1242483	not assigned
V1242484	not assigned
V1242498	not assigned
V1724101	Gardnerella_vaginalis
V1242538	not assigned
V1736987	Gardnerella_vaginalis
V1008947	Gardnerella_sp9
V1242685	Gardnerella_sp2
V1242686	Gardnerella_sp2
V1242687	not assigned
V1242688	Gardnerella_sp2
V1242787	not assigned
V1242814	not assigned
V1242861	Gardnerella_sp14
V1399818	not assigned
V1013192	Gardnerella_sp9
V1243031	Gardnerella_sp14
V1155075	not assigned
V1070069	not assigned
V1243071	not assigned
V1243228	Gardnerella_sp12
V1346548	Gardnerella_sp13
V1243234	not assigned
V1072567	not assigned
V1243326	not assigned
V1243381	Gardnerella_sp12
V1243410	Gardnerella_sp12
V1075149	Gardnerella_sp2
V1243460	not assigned
V1243461	not assigned
V1081377	not assigned
V1243463	Gardnerella_sp14
V1105006	not assigned
V1243468	Gardnerella_sp12
V1243479	Gardnerella_sp2
V1108729	Gardnerella_sp8
V1243650	Gardnerella_sp2
V1243660	not assigned
V1243669	not assigned
V1243743	not assigned
V1137034	not assigned
V1141193	Gardnerella_vaginalis
V1243793	not assigned
V1603837	Gardnerella_swidsinkii
V1151505	Gardnerella_leopoldii
V1243838	not assigned
V1243904	Gardnerella_sp14
V1243964	Gardnerella_sp3
V1243979	Gardnerella_sp2
V1173546	Gardnerella_vaginalis
V1355919	Gardnerella_sp11
V1176455	not assigned
V1099334	Gardnerella_sp13
V1736952	Gardnerella_vaginalis
V1244286	Gardnerella_vaginalis
V1006885	not assigned
V1201943	not assigned
V1170744	Gardnerella_sp11
V1216228	not assigned
V1247178	not assigned
V1295274	not assigned
V1244533	not assigned
V1323273	Gardnerella_vaginalis
V1013196	Gardnerella_sp9
V1345438	not assigned
V1355686	not assigned
V1310477	Gardnerella_sp13
V1080140	Gardnerella_sp11
V1244736	Gardnerella_sp3
V1356910	not assigned
V1244951	not assigned
V1357862	not assigned
V1245131	not assigned
V1245139	Gardnerella_vaginalis
V1245166	not assigned
V1245176	Gardnerella_sp12
V1244407	Gardnerella_sp13
V1245245	not assigned
V1245390	not assigned
V1245470	Gardnerella_vaginalis
V1400277	Gardnerella_sp13
V1395694	not assigned
V1245820	not assigned
V1098971	Gardnerella_sp13
V1436815	Gardnerella_sp2
V1465048	not assigned
V1500899	not assigned
V1246158	not assigned
V1246210	not assigned
V1246296	not assigned
V1246319	not assigned
V1246332	not assigned
V1246398	not assigned
V1563771	not assigned
V1736891	Gardnerella_vaginalis
V1246526	Gardnerella_sp3
V1436268	Gardnerella_swidsinkii
V1246694	not assigned
V1246751	not assigned
V1498449	Gardnerella_sp13
V1246774	Gardnerella_sp12
V1246892	not assigned
V1246962	not assigned
V1567809	Gardnerella_sp8
V1247150	not assigned
V1012499	Gardnerella_sp2
V1037015	not assigned
V1247469	not assigned
V1041294	not assigned
V1247722	not assigned
V1248058	not assigned
V1054002	Gardnerella_vaginalis
V1055614	Gardnerella_sp2
V1248176	not assigned
V1248298	not assigned
V1500315	not assigned
V1073134	Gardnerella_sp11
V1249078	not assigned
V1073745	not assigned
V1249194	not assigned
V1249345	not assigned
V1249397	not assigned
V1249400	Gardnerella_vaginalis
V1249495	not assigned
V1249503	not assigned
V1074273	Gardnerella_sp2
V1506601	Gardnerella_sp8
V1105696	not assigned
V1132762	not assigned
V1436378	Gardnerella_swidsinkii
V1195036	not assigned
V1256128	not assigned
V1265021	not assigned
V1265052	not assigned
V1196201	not assigned
V1265159	Gardnerella_vaginalis
V1265160	Gardnerella_vaginalis
V1265161	not assigned
V1265162	not assigned
V1265163	not assigned
V1265169	not assigned
V1265170	Gardnerella_vaginalis
V1265195	Gardnerella_vaginalis
V1244516	not assigned
V1265244	not assigned
V1265245	Gardnerella_vaginalis
V1265250	not assigned
V1265256	not assigned
V1265257	Gardnerella_vaginalis
V1265269	Gardnerella_vaginalis
V1071609	not assigned
V1265325	not assigned
V1265327	Gardnerella_vaginalis
V1265354	Gardnerella_vaginalis
V1343329	not assigned
V1356950	not assigned
V1265368	not assigned
V1099283	Gardnerella_sp13
V1265371	not assigned
V1265373	not assigned
V1396290	not assigned
V1265375	Gardnerella_vaginalis
V1265376	Gardnerella_vaginalis
V1265403	not assigned
V1265406	Gardnerella_vaginalis
V1265407	not assigned
V1265412	Gardnerella_vaginalis
V1265422	Gardnerella_vaginalis
V1398749	not assigned
V1419492	Gardnerella_sp14
V1265442	not assigned
V1265448	Gardnerella_vaginalis
V1265449	not assigned
V1436486	not assigned
V1265463	not assigned
V1265467	not assigned
V1265468	Gardnerella_vaginalis
V1265469	not assigned
V1265472	not assigned
V1265492	Gardnerella_vaginalis
V1265496	Gardnerella_vaginalis
V1458481	not assigned
V1265501	not assigned
V1265507	not assigned
V1265517	Gardnerella_vaginalis
V1265520	Gardnerella_sp2
V1265532	not assigned
V1265552	Gardnerella_vaginalis
V1265555	not assigned
V1180997	not assigned
V1265566	Gardnerella_vaginalis
V1265567	not assigned
V1265568	not assigned
V1265569	not assigned
V1265572	not assigned
V1265575	Gardnerella_vaginalis
V1265579	Gardnerella_vaginalis
V1265594	Gardnerella_vaginalis
V1265596	Gardnerella_vaginalis
V1265600	not assigned
V1265604	not assigned
V1265612	not assigned
V1265615	not assigned
V1265617	not assigned
V1265618	not assigned
V1483232	Gardnerella_piotii
V1265636	Gardnerella_vaginalis
V1265637	Gardnerella_vaginalis
V1265640	Gardnerella_vaginalis
V1265645	not assigned
V1265650	not assigned
V1265651	not assigned
V1265654	Gardnerella_vaginalis
V1265655	Gardnerella_vaginalis
V1265656	not assigned
V1265659	Gardnerella_vaginalis
V1265660	not assigned
V1265672	Gardnerella_vaginalis
V1265673	Gardnerella_vaginalis
V1265675	not assigned
V1265679	not assigned
V1265688	Gardnerella_vaginalis
V1265699	not assigned
V1265723	not assigned
V1265724	not assigned
V1265725	not assigned
V1265726	not assigned
V1265727	Gardnerella_vaginalis
V1265729	not assigned
V1436373	Gardnerella_swidsinkii
V1265734	not assigned
V1265735	not assigned
V1265737	Gardnerella_vaginalis
V1506999	not assigned
V1265739	not assigned
V1436598	Gardnerella_swidsinkii
V1265749	not assigned
V1507702	Gardnerella_sp8
V1510228	not assigned
V1565932	Gardnerella_sp3
V1265775	Gardnerella_vaginalis
V1584614	not assigned
V1265781	not assigned
V1265784	not assigned
V1602880	not assigned
V1265803	Gardnerella_vaginalis
V1265804	not assigned
V1603311	not assigned
V1265810	not assigned
V1265812	not assigned
V1265818	not assigned
V1618268	not assigned
V1265824	not assigned
V1265825	Gardnerella_vaginalis
V1265848	not assigned
V1265853	not assigned
V1265856	Gardnerella_vaginalis
V1265873	not assigned
V1265878	not assigned
V1265881	not assigned
V1265891	not assigned
V1265892	not assigned
V1265894	not assigned
V1265896	not assigned
V1265904	Gardnerella_vaginalis
V1265905	Gardnerella_vaginalis
V1265910	not assigned
V1265912	Gardnerella_vaginalis
V1265913	not assigned
V1265916	Gardnerella_vaginalis
V1265919	Gardnerella_vaginalis
V1265922	not assigned
V1265923	not assigned
V1265925	Gardnerella_vaginalis
V1265931	Gardnerella_vaginalis
V1265935	not assigned
V1265939	not assigned
V1687040	Gardnerella_sp10
V1265946	Gardnerella_vaginalis
V1265948	not assigned
V1265958	not assigned
V1265964	Gardnerella_vaginalis
V1265966	not assigned
V1704964	Gardnerella_sp2
V1265972	not assigned
V1265976	not assigned
V1265977	not assigned
V1723124	Gardnerella_vaginalis
V1265985	not assigned
V1265988	Gardnerella_vaginalis
V1265989	not assigned
V1265992	not assigned
V1266001	not assigned
V1266006	not assigned
V1266011	Gardnerella_vaginalis
V1266020	Gardnerella_vaginalis
V1266022	not assigned
V1266038	not assigned
V1266041	not assigned
V1266047	not assigned
V1500581	not assigned
V1266050	not assigned
V1266056	not assigned
V1266063	not assigned
V1266068	Gardnerella_vaginalis
V1266069	not assigned
V1266082	not assigned
V1266084	not assigned
V1266093	not assigned
V1266115	Gardnerella_leopoldii
V1266119	not assigned
V1266120	not assigned
V1266122	Gardnerella_leopoldii
V1266128	Gardnerella_leopoldii
V1266129	Gardnerella_leopoldii
V1266131	not assigned
V1266135	Gardnerella_leopoldii
V1266136	Gardnerella_leopoldii
V1266138	Gardnerella_leopoldii
V1266146	not assigned
V1266147	not assigned
V1266148	not assigned
V1266151	not assigned
V1266152	Gardnerella_leopoldii
V1266153	not assigned
V1266157	not assigned
V1037207	not assigned
V1040587	Gardnerella_sp12
V1266165	not assigned
V1266166	not assigned
V1266168	not assigned
V1266170	Gardnerella_leopoldii
V1266177	not assigned
V1266183	not assigned
V1041337	Gardnerella_sp7
V1266192	Gardnerella_leopoldii
V1266194	Gardnerella_leopoldii
V1266203	Gardnerella_leopoldii
V1266206	Gardnerella_leopoldii
V1266213	not assigned
V1266214	not assigned
V1266215	not assigned
V1266234	Gardnerella_leopoldii
V1266244	not assigned
V1074779	not assigned
V1266248	not assigned
V1266256	Gardnerella_leopoldii
V1266258	Gardnerella_leopoldii
V1266268	not assigned
V1266282	not assigned
V1083182	not assigned
V1266286	not assigned
V1266287	Gardnerella_leopoldii
V1266303	not assigned
V1266323	not assigned
